"Core1","Core2","Core3","Core4","TempCPU1","TempCPU2","TempCPU3","TempCPU4","CPU1","CPU2","CPU3","CPU4","Memory","TempMemory","SpaceMemory"
"3.125","6.25","12.5","17.1875","36","35","37","35","1900.001","1000.00055","800.0004","800.0004","71.7578","34","75.18648"
"6.25","9.375","6.25","7.8125","36","35","37","35","800.000061","1600.00012","2400.00024","2400.00024","71.77255","34","75.18648"
"15.625","12.5","6.25","9.375","36","35","37","35","3300.0022","3300.0022","3300.0022","2800.00171","71.8054047","34","75.18648"
"28.125","29.6875","37.5","37.5","37","35","37","36","800.0005","800.0005","800.0005","800.0005","71.80258","34","75.18648"
"21.875","17.1875","10.9375","21.875","36","35","37","35","1600.00146","1600.00146","1600.00146","1600.00146","71.80598","34","75.18648"
"12.5","9.375","9.375","6.25","36","34","36","35","800.000366","800.000366","800.000366","800.000366","71.85722","34","75.18648"
"25","18.75","20.3125","15.625","39","37","38","36","3300.00439","3300.00439","3300.00439","3300.00439","71.85445","34","75.18648"
"7.8125","10.9375","12.5","4.6875","36","35","37","35","3300.00244","3300.00244","3300.00244","3300.00244","71.85588","34","75.18648"
"9.375","14.0625","7.8125","9.375","35","35","37","35","899.9998","899.9998","3299.99927","3299.99927","71.7184753","34","75.18648"
"6.25","12.5","4.6875","4.6875","37","36","37","36","2500.00317","1900.00244","1000.00128","1000.00128","71.5815","34","75.18648"
"1.5625","9.375","6.25","3.125","36","35","36","35","800.000244","800.000244","800.000244","1200.00037","71.67911","34","75.18648"
"9.375","14.0625","10.9375","14.0625","36","34","37","35","1600.00134","3300.00269","3300.00269","800.0007","71.67709","34","75.18648"
"3.125","7.8125","6.25","7.8125","36","35","36","35","800.000244","800.000244","800.000244","1200.00037","71.63515","34","75.18648"
"6.25","4.6875","10.9375","7.8125","35","35","36","35","800.0005","800.0005","1600.001","1600.001","71.66771","34","75.18648"
"25","12.5","20.3125","17.1875","37","36","37","35","800.000549","1600.0011","2800.002","3300.0022","71.6233139","34","75.18648"
"50","56.25","43.75","40.625","42","44","44","42","3300.00415","3300.00415","3300.00415","3300.00415","71.57604","34","75.18648"
"32.8125","39.0625","32.8125","31.25","36","35","37","35","800","800","800","800","71.85699","34","75.18648"
"57.8125","59.375","46.875","46.875","39","43","40","40","3300.003","3300.003","3300.003","3300.003","72.14545","34","75.18648"
"29.6875","28.125","32.8125","25","37","35","38","36","1300.00122","1300.00122","1300.00122","1300.00122","72.34377","34","75.18648"
"14.0625","20.3125","17.4603157","15.625","37","36","38","36","3300.003","3000.00269","3300.003","3300.003","72.54052","34","75.18648"
"32.8125","31.25","29.2307682","25","41","41","42","39","3300.00146","3300.00146","3300.00146","3300.00146","72.48952","34","75.18648"
"28.125","26.5625","25","25","37","36","41","36","3100.00146","3300.00146","3300.00146","3300.00146","72.56303","34","75.18648"
"31.25","28.125","25","37.5","39","38","40","40","3300.003","3300.003","3300.003","3300.003","72.6591","34","75.18648"
"48.4375","51.5625","51.5625","51.5625","38","36","38","35","1200.00024","1200.00024","900.0001","800.0001","72.8437347","34","75.18633"
"9.375","10.9375","9.375","9.375","36","36","37","36","800.000366","800.000366","800.000366","3300.00171","72.93071","34","75.18633"
"20.3125","6.25","10.9375","15.625","40","38","39","37","3300.00439","3300.00439","3300.00439","3300.00439","72.92482","34","75.18633"
"15.625","14.0625","12.5","17.1875","36","35","38","35","1000.00006","1000.00006","800.000061","800.000061","72.941","34","75.18633"
"14.0625","14.0625","7.936507","12.5","36","35","37","35","800.0004","800.0004","800.0004","800.0004","72.998","34","75.18633"
"7.8125","1.5625","4.615384","7.8125","36","35","37","35","1200.00073","3300.002","3300.002","3300.002","72.98209","34","75.18633"
"14.0625","7.8125","23.4375","15.625","37","36","38","35","3300.00513","3000.00464","2100.00317","900.001343","73.04105","34","75.18633"
"9.375","14.0625","6.349206","10.9375","37","36","38","36","3300.002","3300.002","800.0005","800.0005","73.0603","34","75.18633"
"9.375","10.9375","9.230768","4.6875","37","36","37","35","800.000061","800.000061","800.000061","800.000061","72.90609","34","75.18633"
"10.9375","12.5","6.25","12.5","37","35","37","35","2200.00244","1300.00146","800.0009","800.0009","72.7406158","34","75.18633"
"18.75","10.9375","17.1875","20.3125","37","35","37","36","2000.00085","2000.00085","2000.00085","1100.00049","72.70369","34","75.18633"
"7.8125","20.3125","9.375","9.375","37","36","38","36","2500.0022","2200.002","3300.00269","3300.00269","72.66672","34","75.18633"
"17.1875","15.625","17.1875","9.375","37","36","37","36","2200.00146","1300.00085","800.000549","800.000549","72.6232758","34","75.18633"
"28.125","26.5625","29.6875","20.3125","39","38","39","38","3300.00171","3300.00171","3300.00171","3300.00171","72.1428146","34","75.18633"
"10.9375","6.25","6.25","12.5","36","35","37","36","799.999939","799.999939","799.999939","799.999939","72.03534","34","75.18633"
"6.25","6.25","3.125","6.25","37","35","37","35","800.000549","800.000549","800.000549","1200.00085","72.04487","34","75.18633"
"25","21.875","14.0625","15.625","38","36","39","37","3300.005","3300.005","3300.005","3300.005","72.1215","34","75.18633"
"14.0625","7.8125","9.375","10.9375","36","35","37","35","799.999939","799.999939","799.999939","799.999939","72.0917053","34","75.18633"
"20.3125","10.9375","10.9375","15.625","37","35","38","35","800.0005","800.0005","800.0005","800.0005","72.14229","34","75.18633"
"14.0625","21.875","21.875","18.75","38","36","39","37","1200.00134","800.000854","800.000854","800.000854","72.0579","34","75.18633"
"12.5","12.5","12.5","17.1875","38","39","38","36","3000.00269","3000.00269","3000.00269","3000.00269","72.0746155","34","75.18633"
"10.9375","6.25","12.5","4.6875","36","35","38","35","799.999756","799.999756","799.999756","3299.999","72.0648","34","75.18633"
"7.8125","12.5","10.9375","17.1875","36","35","38","35","1600.00171","2000.0022","2000.0022","1400.00146","72.05134","34","75.18633"
"3.125","4.6875","7.8125","6.25","36","35","37","35","800.0004","800.0004","800.0004","800.0004","71.985","34","75.18633"
"9.375","4.6875","12.5","12.5","36","35","37","35","800.000549","800.000549","800.000549","800.000549","71.88544","34","75.18633"
"3.125","6.25","14.0625","9.375","36","35","37","35","800.000549","800.000549","800.000549","800.000549","71.87198","34","75.18633"
"4.6875","1.5625","4.6875","7.8125","36","35","37","35","800.0003","800.0003","800.0003","800.0003","71.87892","34","75.18633"
"9.375","0","6.25","7.8125","36","35","38","35","800.0006","800.0006","800.0006","800.0006","71.87279","34","75.18633"
"17.1875","20.3125","17.1875","21.875","36","36","38","36","800.0011","800.0011","800.0011","800.0011","71.81273","34","75.18633"
"17.1875","18.75","20.3125","18.75","37","35","37","36","1300.00024","1300.00024","1300.00024","1300.00024","71.84774","34","75.18633"
"40.625","34.375","34.375","39.0625","41","39","40","37","3300.00244","3300.00244","3300.00244","3300.00244","72.0010452","34","75.18654"
"18.75","18.75","17.1875","14.0625","38","38","39","37","3300.003","3300.003","3300.003","3000.00269","72.04266","34","75.18654"
"15.625","18.75","21.875","14.0625","37","36","37","36","2400.00024","3300.00024","3300.00024","3100.00024","72.04884","34","75.18654"
"12.5","10.9375","12.5","10.9375","36","35","36","35","800.0005","800.0005","800.0005","800.0005","72.0043","34","75.18654"
"39.0625","51.5625","39.0625","48.4375","41","42","45","39","3300.00464","3300.00464","3300.00464","3300.00464","72.29018","34","75.18654"
"7.8125","10.9375","9.375","6.25","37","36","38","36","3300.00171","3300.00171","3300.00171","3300.00171","72.30699","34","75.18654"
"6.25","1.5625","6.25","6.25","37","36","41","36","2800.002","2800.002","2800.002","3300.0022","72.329834","34","75.18654"
"29.6875","29.6875","25","26.5625","37","36","38","36","1500.00012","2700.00024","3300.00024","3300.00024","72.3691559","34","75.18654"
"18.75","20.3125","30.1587276","21.875","36","35","37","35","1000.00031","1000.00031","1000.00031","1000.00031","72.37155","34","75.18654"
"10.9375","9.375","4.615384","10.9375","37","36","37","35","800.000732","2000.00183","2800.00244","3300.003","72.33084","34","75.18654"
"9.375","14.0625","22.2222214","17.1875","36","35","37","35","1000.00079","1000.00079","3300.00244","3300.00244","72.223465","34","75.18654"
"14.0625","9.375","10.76923","12.5","37","38","37","36","3300.00342","3300.00342","3300.00342","3100.00342","72.22409","34","75.18654"
"21.875","37.5","25","18.75","40","39","40","38","3300.003","3300.003","3300.003","3300.003","71.97629","34","75.18654"
"9.375","12.5","14.2857132","17.1875","37","35","37","36","1800.00061","1800.00061","1500.00049","1500.00049","71.5543","34","75.18654"
"10.9375","9.375","6.153846","10.9375","36","35","37","35","3300.00146","3300.00146","2800.00122","2800.00122","71.56508","34","75.18654"
"18.75","21.875","19.0476189","25","37","35","37","36","800.0003","800.0003","800.0003","1200.00049","71.73706","34","75.18654"
"28.125","17.1875","19.9999981","18.75","39","38","40","37","3300.004","3300.004","3300.004","3300.004","71.745636","34","75.18654"
"14.0625","23.4375","15.625","17.1875","37","36","38","36","900.0005","900.0005","900.0005","1300.00073","71.7749939","34","75.18654"
"9.375","15.625","21.875","17.1875","37","35","37","35","800.000244","800.000244","800.000244","800.000244","71.89827","34","75.18654"
"39.0625","35.9375","42.1875","40.625","41","38","39","38","3300.00415","3300.00415","3300.00415","3300.00415","71.9288254","34","75.18654"
"31.25","29.6875","42.1875","40.625","38","39","38","37","3300.00244","3300.00244","3300.00244","3300.00244","72.1328049","34","75.18654"
"21.875","20.3125","20.3125","26.5625","37","36","38","36","2600.00073","1700.00061","1100.00037","1100.00037","72.21461","34","75.18654"
"18.75","15.625","17.1875","14.0625","38","36","37","36","3300.0022","3300.0022","3300.0022","3300.0022","72.11925","34","75.18654"
"12.5","20.3125","6.25","14.0625","38","36","38","36","2400.00171","3300.00244","3300.00244","3100.0022","72.0987","34","75.18654"
"9.375","4.6875","6.25","9.375","37","35","37","36","799.999939","799.999939","799.999939","799.999939","72.0231247","34","75.18654"
"9.375","0","6.25","9.375","37","35","37","36","3300.005","2800.00415","1900.00293","1000.00153","71.91493","34","75.18654"
"6.25","0","10.9375","3.125","37","36","37","35","799.9999","799.9999","799.9999","1599.99976","71.96685","34","75.18654"
"18.75","21.875","25","20.3125","39","39","42","37","1200.00183","3300.005","3300.005","3300.005","71.91283","34","75.18654"
"28.125","28.125","35.9375","28.125","39","39","42","38","3300.00171","3300.00171","3300.00171","3300.00171","72.02188","34","75.18654"
"34.375","31.25","34.375","29.6875","41","42","42","39","3300.00146","3300.00146","3300.00146","3300.00146","72.20488","34","75.18654"
"21.875","14.0625","23.4375","25","37","36","38","36","1200.00037","1200.00037","1200.00037","1200.00037","72.20876","34","75.18648"
"14.0625","14.0625","28.125","9.375","38","36","38","36","2800.003","2800.003","2500.00269","1600.00171","72.22677","34","75.18648"
"15.625","9.375","21.875","14.0625","37","35","38","35","1200.00024","1200.00024","1200.00024","1200.00024","72.22481","34","75.18648"
"14.0625","7.8125","12.6984119","14.0625","37","36","38","35","1600.00183","1600.00183","1600.00183","1600.00183","72.21484","34","75.18648"
"34.375","29.6875","36.9230728","34.375","41","38","40","37","3300.0022","3300.0022","3300.0022","3300.0022","72.3300247","34","75.18648"
"37.5","32.8125","39.0625","17.1875","40","38","39","37","3300.00244","3300.00244","3300.00244","3300.00244","72.29478","34","75.18648"
"6.25","14.0625","10.9375","18.75","37","36","37","35","1199.99976","1199.99976","1199.99976","1199.99976","72.28304","34","75.18648"
"15.625","9.375","20.3125","15.625","37","36","37","36","1000.00092","1000.00092","1000.00092","2200.002","72.08774","34","75.18648"
"7.8125","14.0625","23.4375","17.1875","38","37","39","37","3200.00342","3300.00342","3300.00342","3300.00342","72.07102","34","75.18648"
"14.0625","14.0625","14.0625","14.0625","38","36","38","36","3300.00122","3300.00122","3300.00122","800.0003","72.01077","34","75.18648"
"9.375","3.125","12.5","17.1875","37","36","37","36","900.0003","900.0003","900.0003","900.0003","72.0126343","34","75.18648"
"15.625","14.0625","20.3125","9.375","37","35","37","35","900.0006","900.0006","1700.0011","2500.00171","72.01805","34","75.18648"
"9.375","14.0625","15.625","18.75","38","36","38","36","3300.00439","3300.00439","3300.00439","3300.00439","72.0124","34","75.18648"
"12.5","6.25","15.625","7.8125","37","35","37","36","1200.00024","1200.00024","1200.00024","1200.00024","72.0010452","34","75.18648"
"9.375","3.125","7.8125","17.1875","37","35","38","36","2000.00159","2000.00159","2000.00159","1700.00134","71.99051","34","75.18648"
"7.8125","14.0625","20.3125","15.625","37","36","38","35","999.9996","1399.99939","1399.99939","1399.99939","71.9892654","34","75.18648"
"29.6875","32.8125","32.8125","29.6875","37","36","37","36","3200.00464","3300.00464","3300.00464","3300.00464","71.8373","34","75.18648"
"34.375","28.125","35.9375","28.125","38","37","38","37","3300.00415","3300.00415","3300.00415","3300.00415","71.80809","34","75.18648"
"23.4375","18.75","29.6875","25","37","36","37","36","1600.00012","1600.00012","1600.00012","1600.00012","71.71206","34","75.18648"
"9.375","9.375","15.8730145","12.5","37","36","37","35","1100.00073","1100.00073","1100.00073","1100.00073","71.63644","34","75.18648"
"6.25","4.6875","13.8461533","12.5","37","35","37","36","2100.00146","2100.00146","2100.00146","2100.00146","71.65229","34","75.18648"
"3.125","10.9375","3.125","12.5","37","35","37","35","1400.00122","1400.00122","1800.00146","2200.002","71.6429443","34","75.18648"
"23.4375","14.0625","15.625","15.625","37","36","37","35","800.0005","800.0005","800.0005","800.0005","71.7430954","34","75.18648"
"9.375","9.375","17.1875","17.1875","36","35","37","35","1700.00146","1700.00146","1700.00146","1700.00146","71.71953","34","75.18648"
"15.625","9.375","21.875","10.9375","36","35","37","35","1400.00024","1400.00024","1400.00024","1400.00024","71.74736","34","75.18648"
"4.6875","7.8125","7.8125","9.375","37","35","37","35","1400.00134","1400.00134","1400.00134","3300.00317","71.60248","34","75.18648"
"20.3125","12.5","15.625","14.0625","37","35","37","35","1200.00012","1200.00012","1200.00012","1200.00012","71.63021","34","75.18648"
"15.625","7.8125","17.1875","9.375","37","35","38","36","800.0003","1600.00061","1600.00061","1600.00061","71.6182861","34","75.18648"
"12.5","7.8125","20.3125","10.9375","37","35","37","35","2500.00464","2200.004","1300.00232","1300.00232","71.60899","34","75.18648"
"9.375","6.25","17.1875","14.0625","37","35","37","35","1800.00073","1800.00073","1800.00073","1500.00061","71.5631561","34","75.18648"
"31.25","21.875","26.5625","21.875","37","36","38","36","1800.0011","900.000549","800.0005","800.0005","71.51929","34","75.1864853"
"17.1875","7.8125","10.9375","20.3125","37","36","39","43","3300.00317","3300.00317","3300.00317","3300.00317","71.5494156","34","75.1864853"
"10.9375","10.9375","15.625","17.1875","37","36","37","36","799.9997","3299.99878","3299.99878","3299.99878","71.52767","34","75.1864853"
"31.25","32.8125","26.5625","31.25","40","39","40","37","3300.00513","3300.00513","3300.00513","3300.00513","71.59156","34","75.1864853"
"25","20.3125","20.3125","26.5625","36","36","38","35","1300.00049","2100.00073","3300.00122","3300.00122","71.6400757","34","75.1864853"
"26.5625","23.4375","25","28.125","38","38","39","37","3300.00317","3300.00317","3300.00317","3300.00317","71.56938","34","75.1864853"
"37.5","26.5625","40.625","46.875","44","44","44","43","3300.002","3300.002","3300.002","3300.002","71.6897","34","75.1864853"
"29.6875","26.5625","26.5625","31.25","38","38","39","37","3300.00244","3300.00244","3300.00244","3300.00244","71.63107","34","75.1864853"
"32.8125","43.75","32.8125","20.3125","40","41","40","38","3300.002","3300.002","3300.002","3300.002","71.84932","34","75.1864853"
"39.0625","37.5","34.375","43.75","39","38","40","38","3300.00244","3300.00244","3000.0022","2100.00146","72.0898","34","75.1864853"
"39.0625","39.0625","42.1875","40.625","37","36","39","36","899.999939","899.999939","899.999939","899.999939","72.13606","34","75.1864853"
"10.9375","4.6875","15.625","15.625","37","35","38","36","1200.00159","1200.00159","1200.00159","1200.00159","72.2089539","34","75.1864853"
"12.5","6.25","18.75","25","37","36","38","36","1600","2800","3300","3300","72.15914","34","75.1864853"
"29.6875","31.25","42.1875","28.125","38","36","38","36","1600.00159","1300.00134","1300.00134","800.0008","72.14602","34","75.1864853"
